Price,Address,Prop_type,Size,Bath,Bed
 150 €  /  Monthly  ," Lisboa -   Lourinhã, Lourinhã e Atalaia  ",Garage,  21 m2 ,  1 ,  0 
 800 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Store,  99 m2 ,  2 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Business Office,  162 m2 ,  0 ,  0 
 5 000 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Business Office,  457 m2 ,  4 ,  -- 
 1 200 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  50 m2 ,  1 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",House,  126 m2 ,  3 ,  4 
 650 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Warehouse,  98 m2 ,  0 ,  -- 
 80 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Garage,  11 m2 ,  0 ,  -- 
 80 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Garage,  11 m2 ,  0 ,  -- 
 80 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Garage,  11 m2 ,  0 ,  -- 
 8 000 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Land,  6475 m2 ,  0 ,  -- 
 7 000 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Warehouse,  752 m2 ,  0 ,  -- 
 4 500 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Warehouse,  1400 m2 ,  4 ,  -- 
 6 000 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  130 m2 ,  3 ,  3 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  190 m2 ,  3 ,  5 
 5 000 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Land,  -- m2 ,  0 ,  -- 
 650 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Store,  71 m2 ,  1 ,  -- 
 650 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Store,  48 m2 ,  1 ,  -- 
 9 000 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Building,  1250 m2 ,  6 ,  7 
 60 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Garage,  1100 m2 ,  0 ,  -- 
 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Store,  123 m2 ,  1 ,  -- 
 1 800 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  107 m2 ,  0 ,  -- 
 2 000 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Store,  211 m2 ,  0 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  144 m2 ,  2 ,  -- 
 600 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Warehouse,  138 m2 ,  1 ,  -- 
 350 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Store,  38 m2 ,  1 ,  -- 
 6 415 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  277 m2 ,  4 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Lisboa, Ajuda  ",Store,  55 m2 ,  2 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Store,  102 m2 ,  2 ,  -- 
 2 940 €  /  Monthly  ," Lisboa -   Loures, Lousa  ",Warehouse,  654 m2 ,  2 ,  -- 
 6 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  262 m2 ,  2 ,  -- 
 2 150 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Store,  61 m2 ,  1 ,  -- 
 2 150 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Store,  62 m2 ,  1 ,  -- 
 2 150 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Store,  66 m2 ,  1 ,  -- 
 10 000 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Warehouse,  2522 m2 ,  5 ,  -- 
 800 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Land,  -- m2 ,  0 ,  -- 
 2 680 €  /  Monthly  ," Lisboa -   Loures, Lousa  ",Warehouse,  596 m2 ,  2 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  22 m2 ,  1 ,  0 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  131 m2 ,  4 ,  3 
 2 100 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Business Office,  89 m2 ,  1 ,  -- 
 7 500 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Others - Commercial,  420 m2 ,  2 ,  -- 
 12 000 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Business Office,  879 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  110 m2 ,  0 ,  -- 
 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  110 m2 ,  0 ,  -- 
 510 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Business Office,  14 m2 ,  -- ,  -- 
 850 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Business Office,  27 m2 ,  0 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Business Office,  65 m2 ,  0 ,  -- 
 1 000 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Store,  143 m2 ,  0 ,  -- 
 4 800 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Store,  329 m2 ,  0 ,  -- 
 15 000 €  /  Monthly  ," Lisboa -   Mafra, Carvoeira  ",House,  746 m2 ,  7 ,  8 
 450 €  /  Monthly  ," Lisboa -   Oeiras, Porto Salvo  ",Store,  49 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Others - Commercial,  17 m2 ,  2 ,  -- 
 1 000 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Others - Commercial,  12 m2 ,  2 ,  -- 
 1 100 €  /  Monthly  ," Lisboa -   Torres Vedras, Turcifal  ",Others - Commercial,  320 m2 ,  0 ,  -- 
 638 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  58 m2 ,  1 ,  0 
 1 000 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  84 m2 ,  3 ,  -- 
 750 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Store,  136 m2 ,  2 ,  0 
 1 250 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Store,  45 m2 ,  0 ,  -- 
 2 350 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Business Office,  124 m2 ,  0 ,  -- 
 3 800 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  215 m2 ,  2 ,  0 
 220 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Garage,  20 m2 ,  0 ,  -- 
 400 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Store,  18 m2 ,  0 ,  -- 
 4 500 €  /  Monthly  ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",Warehouse,  1483 m2 ,  5 ,  4 
 1 650 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Business Office,  78 m2 ,  1 ,  -- 
 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Ajuda  ",Store,  35 m2 ,  1 ,  -- 
 7 500 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Warehouse,  715 m2 ,  0 ,  -- 
 850 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",Business Office,  77 m2 ,  1 ,  -- 
 850 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Business Office,  60 m2 ,  0 ,  -- 
 350 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Garage,  18 m2 ,  0 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",Store,  371 m2 ,  2 ,  -- 
 350 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Garage,  16 m2 ,  0 ,  -- 
 20 000 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Warehouse,  2180 m2 ,  0 ,  -- 
 800 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vialonga  ",Store,  212 m2 ,  1 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vialonga  ",Store,  140 m2 ,  1 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vialonga  ",Store,  140 m2 ,  1 ,  -- 
 550 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vialonga  ",Store,  91 m2 ,  1 ,  -- 
 700 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Business Office,  54 m2 ,  0 ,  -- 
 150 €  /  Monthly  ," Lisboa -   Oeiras, Barcarena  ",Garage,  55 m2 ,  0 ,  -- 
 650 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Store,  55 m2 ,  2 ,  -- 
 2 800 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Store,  193 m2 ,  1 ,  -- 
 2 900 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Business Office,  230 m2 ,  2 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  75 m2 ,  1 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  137 m2 ,  0 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  200 m2 ,  1 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Store,  86 m2 ,  0 ,  -- 
 4 750 €  /  Monthly  ," Lisboa -   Lisboa, Marvila  ",Business Office,  285 m2 ,  2 ,  -- 
 1 300 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Warehouse,  97 m2 ,  0 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Store,  25 m2 ,  0 ,  -- 
 836 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  76 m2 ,  1 ,  0 
 50 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Garage,  22 m2 ,  0 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Marvila  ",Business Office,  180 m2 ,  2 ,  0 
 1 000 €  /  Monthly  ," Lisboa -   Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)  ",Store,  76 m2 ,  2 ,  -- 
 1 950 €  /  Monthly  ," Lisboa -   Lisboa, Marvila  ",Warehouse,  260 m2 ,  1 ,  -- 
 150 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Garage,  20 m2 ,  2 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Store,  118 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Store,  45 m2 ,  0 ,  -- 
 4 500 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Store,  90 m2 ,  0 ,  -- 
 7 500 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Business Office,  267 m2 ,  2 ,  -- 
 990 €  /  Monthly  ," Lisboa -   Amadora, Águas Livres  ",Store,  140 m2 ,  0 ,  -- 
 330 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  14 m2 ,  1 ,  -- 
 330 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  14 m2 ,  1 ,  -- 
 510 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  15 m2 ,  1 ,  -- 
 690 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  21 m2 ,  1 ,  -- 
 1 284 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  107 m2 ,  1 ,  0 
 600 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Store,  58 m2 ,  1 ,  -- 
 950 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  100 m2 ,  1 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Store,  43 m2 ,  0 ,  0 
 450 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Store,  38 m2 ,  0 ,  -- 
 1 000 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Business Office,  160 m2 ,  0 ,  -- 
 1 000 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Business Office,  110 m2 ,  0 ,  0 
 2 900 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  307 m2 ,  2 ,  -- 
 1 650 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  118 m2 ,  2 ,  3 
 7 000 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  364 m2 ,  0 ,  -- 
 1 150 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Condo/Apartment,  66 m2 ,  1 ,  2 
 2 000 €  /  Monthly  ," Lisboa -   Azambuja, Vale do Paraíso  ",Farm,  64 m2 ,  1 ,  2 
 4 500 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  240 m2 ,  3 ,  -- 
 2 800 €  /  Monthly  ," Lisboa -   Sintra, Colares  ",Homestead,  240 m2 ,  7 ,  -- 
 1 650 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Business Office,  64 m2 ,  1 ,  -- 
 1 487 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  278 m2 ,  0 ,  -- 
 1 386 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  259 m2 ,  0 ,  -- 
 1 455 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  272 m2 ,  0 ,  -- 
 1 771 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  331 m2 ,  0 ,  -- 
 1 477 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  276 m2 ,  0 ,  -- 
 595 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  68 m2 ,  0 ,  -- 
 9 900 €  /  Monthly  ," Lisboa -   Arruda dos Vinhos, Santiago dos Velhos  ",Warehouse,  2000 m2 ,  0 ,  -- 
 14 900 €  /  Monthly  ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",Warehouse,  1871 m2 ,  0 ,  -- 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  134 m2 ,  5 ,  5 
 580 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  32 m2 ,  0 ,  -- 
 620 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  37 m2 ,  1 ,  -- 
 550 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  34 m2 ,  0 ,  -- 
 1 100 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  64 m2 ,  1 ,  -- 
 3 900 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  350 m2 ,  3 ,  -- 
 4 988 €  /  Monthly  ," Lisboa -   Loures, Lousa  ",Warehouse,  907 m2 ,  2 ,  -- 
 1 800 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Store,  162 m2 ,  3 ,  -- 
 1 116 €  /  Monthly  ," Lisboa -   Loures, Lousa  ",Warehouse,  203 m2 ,  1 ,  -- 
 160 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  13 m2 ,  0 ,  -- 
 800 €  /  Monthly  ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",Warehouse,  157 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  95 m2 ,  2 ,  2 
 18 000 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Store,  330 m2 ,  2 ,  -- 
 100 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Garage,  12 m2 ,  0 ,  0 
 3 750 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Others - Commercial,  5480 m2 ,  0 ,  -- 
 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Store,  106 m2 ,  0 ,  -- 
 900 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Warehouse,  150 m2 ,  3 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Store,  268 m2 ,  2 ,  -- 
 1 200 €  /  Monthly  ," Lisboa -   Mafra, Encarnação  ",Store,  148 m2 ,  2 ,  -- 
 4 600 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  737 m2 ,  2 ,  -- 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Business Office,  337 m2 ,  0 ,  -- 
 550 €  /  Monthly  ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Store,  109 m2 ,  2 ,  -- 
 65 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Others - Commercial,  12 m2 ,  0 ,  0 
 2 500 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Others - Commercial,  236 m2 ,  1 ,  -- 
 5 600 €  /  Monthly  ," Lisboa -   Lisboa, São Vicente  ",Store,  1527 m2 ,  0 ,  -- 
 1 500 €  /  Monthly  ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",Store,  198 m2 ,  0 ,  0 
 520 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  18 m2 ,  2 ,  -- 
 4 500 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  400 m2 ,  2 ,  -- 
 400 €  /  Monthly  ," Lisboa -   Azambuja, Aveiras de Cima  ",Land,  11600 m2 ,  0 ,  -- 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Store,  182 m2 ,  0 ,  -- 
 350 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Land,  3440 m2 ,  0 ,  -- 
 450 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Others - Commercial,  86 m2 ,  0 ,  -- 
 2 650 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  119 m2 ,  3 ,  3 
 750 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  85 m2 ,  2 ,  0 
 750 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  85 m2 ,  2 ,  0 
 750 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  85 m2 ,  2 ,  0 
 750 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  85 m2 ,  2 ,  0 
 38 000 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Store,  1030 m2 ,  6 ,  0 
 493 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  47 m2 ,  1 ,  0 
 1 800 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Business Office,  170 m2 ,  5 ,  -- 
 900 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  60 m2 ,  1 ,  2 
 390 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Business Office,  30 m2 ,  1 ,  0 
 40 000 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Business Office,  4000 m2 ,  0 ,  0 
 1 900 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Business Office,  109 m2 ,  0 ,  0 
 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  160 m2 ,  2 ,  3 
 750 €  /  Monthly  ," Lisboa -   Arruda dos Vinhos, Arranhó  ",Store,  103 m2 ,  4 ,  -- 
 2 750 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  157 m2 ,  3 ,  3 
 120 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Garage,  13 m2 ,  0 ,  -- 
 75 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Others - Commercial,  12 m2 ,  0 ,  0 
 25 000 €  /  Annually  ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Store,  25 m2 ,  0 ,  0 
 650 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  12 m2 ,  0 ,  0 
 600 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  18 m2 ,  0 ,  0 
 700 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  27 m2 ,  0 ,  0 
 400 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  11 m2 ,  0 ,  0 
 400 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  10 m2 ,  0 ,  0 
 150 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  13 m2 ,  0 ,  0 
 517 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  47 m2 ,  0 ,  0 
 836 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  76 m2 ,  1 ,  0 
 850 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Store,  65 m2 ,  0 ,  0 
 1 500 €  /  Monthly  ," Lisboa -   Sintra, Casal de Cambra  ",Store,  115 m2 ,  2 ,  0 
 600 €  /  Monthly  ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Warehouse,  200 m2 ,  0 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  110 m2 ,  0 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  110 m2 ,  2 ,  3 
 100 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Garage,  13 m2 ,  0 ,  0 
 2 350 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Business Office,  139 m2 ,  0 ,  0 
 3 000 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Business Office,  151 m2 ,  0 ,  0 
 3 300 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Business Office,  166 m2 ,  0 ,  0 
 1 500 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  252 m2 ,  0 ,  0 
 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  145 m2 ,  2 ,  3 
 5 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  213 m2 ,  -- ,  0 
 1 400 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Warehouse,  290 m2 ,  0 ,  0 
 2 010 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  335 m2 ,  0 ,  0 
 2 418 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  403 m2 ,  0 ,  0 
 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  3333 m2 ,  1 ,  2 
 3 500 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Warehouse,  703 m2 ,  0 ,  0 
 3 500 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Warehouse,  655 m2 ,  0 ,  0 
 7 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Warehouse,  1358 m2 ,  0 ,  0 
 880 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  22 m2 ,  0 ,  0 
 750 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  16 m2 ,  0 ,  0 
 650 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",Business Office,  12 m2 ,  0 ,  0 
 3 800 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  -- m2 ,  -- ,  0 
 9 800 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Warehouse,  1862 m2 ,  0 ,  0 
 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  108 m2 ,  2 ,  2 
 5 500 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",Land,  10494 m2 ,  0 ,  0 
 3 750 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Industrial,  1100 m2 ,  0 ,  0 
 1 200 €  /  Monthly  ," Lisboa -   Mafra, Mafra  ",Warehouse,  336 m2 ,  0 ,  0 
 1 500 €  /  Monthly  ," Lisboa -   Mafra, Mafra  ",Warehouse,  336 m2 ,  0 ,  0 
 836 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  76 m2 ,  1 ,  0 
 836 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  76 m2 ,  1 ,  0 
 517 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  47 m2 ,  0 ,  0 
 792 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Business Office,  72 m2 ,  1 ,  0 
